[0, 0, 0]
Voltage_1 (1)	Current_1 (1)
+2.689348E+00	+2.816565E-03
+2.689753E+00	+2.821459E-03
+2.690054E+00	+2.826351E-03
+2.690054E+00	+2.831495E-03
+2.690256E+00	+2.836539E-03
+2.690760E+00	+2.841532E-03
+2.690760E+00	+2.846424E-03
+2.690962E+00	+2.851620E-03
+2.691366E+00	+2.856513E-03
+2.691063E+00	+2.861304E-03
+2.691467E+00	+2.866549E-03
+2.691265E+00	+2.871341E-03
+2.691769E+00	+2.876586E-03
+2.692072E+00	+2.881479E-03
+2.692474E+00	+2.886523E-03
+2.693081E+00	+2.891466E-03
+2.692980E+00	+2.896459E-03
+2.692778E+00	+2.901301E-03
+2.693081E+00	+2.906497E-03
+2.693182E+00	+2.911489E-03
+2.693584E+00	+2.916331E-03
+2.693787E+00	+2.921628E-03
+2.693787E+00	+2.926570E-03
+2.694191E+00	+2.931564E-03
+2.693989E+00	+2.936406E-03
+2.694191E+00	+2.941298E-03
+2.694492E+00	+2.946393E-03
+2.694695E+00	+2.951385E-03
+2.694796E+00	+2.956632E-03
+2.694897E+00	+2.961372E-03
+2.695198E+00	+2.966366E-03
+2.695299E+00	+2.971561E-03
+2.696005E+00	+2.976504E-03
+2.696005E+00	+2.981649E-03
+2.696005E+00	+2.986541E-03
+2.695805E+00	+2.991484E-03
+2.696308E+00	+2.996376E-03
+2.696712E+00	+3.001572E-03
+2.696712E+00	+3.006564E-03
+2.697620E+00	+3.011508E-03
+2.697115E+00	+3.016350E-03
+2.697418E+00	+3.021393E-03
+2.697317E+00	+3.026538E-03
+2.697620E+00	+3.031481E-03
+2.697922E+00	+3.036424E-03
+2.698023E+00	+3.041518E-03
+2.698326E+00	+3.046663E-03
+2.698427E+00	+3.051454E-03
+2.698629E+00	+3.056447E-03
+2.698931E+00	+3.061541E-03
+2.699133E+00	+3.066485E-03
+2.699738E+00	+3.071680E-03
+2.699636E+00	+3.076673E-03
+2.699436E+00	+3.081464E-03
+2.699537E+00	+3.086710E-03
+2.699839E+00	+3.091502E-03
+2.700142E+00	+3.096798E-03
+2.700243E+00	+3.101741E-03
+2.700344E+00	+3.106481E-03
+2.700848E+00	+3.111525E-03
+2.700848E+00	+3.116468E-03
+2.701252E+00	+3.121664E-03
+2.701050E+00	+3.126404E-03
+2.701252E+00	+3.131499E-03
+2.701654E+00	+3.136643E-03
+2.701857E+00	+3.141535E-03
+2.701756E+00	+3.146579E-03
+2.701958E+00	+3.151624E-03
+2.702259E+00	+3.156818E-03
+2.702160E+00	+3.161761E-03
+2.702765E+00	+3.166704E-03
+2.702866E+00	+3.171597E-03
+2.702663E+00	+3.176741E-03
+2.703268E+00	+3.181583E-03
+2.703571E+00	+3.186930E-03
+2.703470E+00	+3.191772E-03
+2.703571E+00	+3.196664E-03
+2.703875E+00	+3.201961E-03
+2.704277E+00	+3.206752E-03
+2.704176E+00	+3.211543E-03
+2.704681E+00	+3.216637E-03
+2.704580E+00	+3.221631E-03
+2.704882E+00	+3.226624E-03
+2.704580E+00	+3.231718E-03
+2.705084E+00	+3.236762E-03
+2.705084E+00	+3.241654E-03
+2.705387E+00	+3.246598E-03
+2.705589E+00	+3.251691E-03
+2.706295E+00	+3.256483E-03
+2.705790E+00	+3.261577E-03
+2.706497E+00	+3.266621E-03
